gene	cluster
AN9495	Cluster_5
AN9496	Cluster_5
AN9497	Cluster_8
AN9498	Cluster_1
AN9499	Cluster_1
AN6381	Cluster_8
AN6380	Cluster_5
AN6379	Cluster_8
AN6378	Cluster_5
AN6377	Cluster_5
AN6376	Cluster_8
AN11859	Cluster_1
AN11858	Cluster_1
AN6374	Cluster_1
AN6373	Cluster_5
AN6372	Cluster_5
AN6371	Cluster_5
AN6370	Cluster_2
AN6369	Cluster_5
AN6368	Cluster_8
AN6367	Cluster_7
AN6366	cluster_T
AN6365	Cluster_2
AN6364	Cluster_7
AN6363	Cluster_1
AN6362	Cluster_1
AN6361	Cluster_8
AN6360	Cluster_5
AN6359	Cluster_5
AN6358	Cluster_8
AN11857	Cluster_8
AN6356	cluster_T
AN11856	Cluster_5
AN11855	Cluster_8
AN6354	Cluster_5
AN6353	Cluster_8
AN6352	Cluster_5
AN6351	Cluster_5
AN6350	cluster_T
AN6349	Cluster_8
AN6348	Cluster_1
AN6347	Cluster_1
AN6346	Cluster_1
AN6345	Cluster_1
AN6344	Cluster_5
AN10801	Cluster_8
AN10809	Cluster_1
AN6342	Cluster_1
AN6341	Cluster_1
AN6340	Cluster_1
AN6339	Cluster_1
AN6338	Cluster_5
AN6337	Cluster_5
AN10800	Cluster_5
AN10808	Cluster_1
AN6335	Cluster_1
AN6334	Cluster_1
AN6333	Cluster_1
AN6332	Cluster_1
AN6331	Cluster_1
AN6330	Cluster_5
AN6329	Cluster_8
AN6328	Cluster_7
AN6327	Cluster_2
AN10807	Cluster_2
AN10799	Cluster_7
AN6325	Cluster_1
AN6324	Cluster_1
AN6323	Cluster_1
AN6322	Cluster_5
AN6321	cluster_T
AN6320	Cluster_5
AN6319	Cluster_5
AN6318	Cluster_5
AN6317	Cluster_5
AN11854	cluster_T
AN11853	Cluster_8
AN6315	Cluster_1
AN6314	Cluster_1
AN11507	Cluster_1
AN10806	Cluster_1
AN10798	Cluster_1
AN6312	Cluster_1
AN6311	Cluster_1
AN6310	Cluster_1
AN6309	Cluster_1
AN6308	Cluster_1
AN6307	Cluster_1
AN6306	Cluster_1
AN6305	Cluster_5
AN6304	Cluster_8
AN6303	Cluster_1
AN6302	Cluster_1
AN6301	Cluster_1
AN6300	Cluster_1
AN6299	Cluster_1
AN6298	Cluster_1
AN6297	Cluster_1
AN6296	Cluster_1
AN6295	Cluster_1
AN6294	Cluster_1
AN6293	Cluster_1
AN6292	Cluster_1
AN6291	Cluster_1
AN6290	Cluster_1
AN6289	Cluster_1
AN6288	Cluster_1
AN6287	Cluster_1
AN6286	Cluster_5
AN6285	Cluster_5
AN6284	Cluster_5
AN6283	Cluster_1
AN10797	Cluster_1
AN10804	Cluster_1
AN10805	Cluster_8
AN6281	Cluster_5
AN6280	Cluster_1
AN6279	Cluster_7
AN6278	cluster_T
AN6277	Cluster_2
AN6276	cluster_T
AN6275	Cluster_5
AN6274	cluster_T
AN6273	Cluster_8
AN6272	Cluster_1
AN6271	Cluster_1
AN6270	Cluster_1
AN6269	Cluster_1
AN6268	Cluster_1
AN6267	Cluster_1
AN6266	Cluster_1
AN6265	Cluster_1
AN6264	Cluster_5
AN6263	Cluster_2
AN6262	Cluster_2
AN6261	Cluster_1
AN10802	Cluster_1
AN6260	Cluster_5
AN6259	Cluster_8
AN6258	Cluster_1
AN6257	Cluster_1
AN6256	Cluster_8
AN10803	Cluster_5
AN6255	Cluster_5
AN6254	Cluster_8
AN6253	Cluster_1
AN6252	Cluster_1
AN6251	Cluster_2
AN11852	cluster_T
AN6250	cluster_T
AN6249	cluster_T
AN6248	Cluster_7
AN6247	Cluster_5
AN6246	Cluster_7
AN6245	Cluster_5
AN6244	Cluster_1
AN6243	Cluster_2
AN11851	cluster_T
AN6242	Cluster_8
AN6241	Cluster_5
AN6240	Cluster_1
AN6239	Cluster_1
AN6238	Cluster_1
AN6237	Cluster_8
AN6236	Cluster_5
AN6235	cluster_T
AN6234	Cluster_5
AN6233	Cluster_8
AN12360	Cluster_5
AN6232	Cluster_1
AN6231	Cluster_1
AN6230	Cluster_5
AN12359	cluster_T
AN10796	cluster_T
AN10793	Cluster_7
AN6228	Cluster_8
AN6227	cluster_T
AN10795	Cluster_8
AN10792	Cluster_1
AN6225	Cluster_1
AN6224	Cluster_1
AN12358	Cluster_1
AN6223	Cluster_1
AN10794	Cluster_1
AN10791	Cluster_1
AN6221	Cluster_8
AN6220	Cluster_1
AN11504	Cluster_1
AN11245	Cluster_1
AN11244	Cluster_1
AN12483	Cluster_1
AN10785	Cluster_1
AN10782	Cluster_1
AN6218	Cluster_1
AN6217	Cluster_1
AN6216	Cluster_1
AN6215	Cluster_1
AN6214	Cluster_1
AN10781	Cluster_1
AN10784	Cluster_8
AN10790	cluster_T
AN10780	Cluster_5
AN6211	Cluster_1
AN6210	Cluster_1
AN6209	Cluster_8
AN6208	Cluster_5
AN6207	Cluster_5
AN6206	Cluster_1
AN6205	Cluster_1
AN10789	Cluster_5
AN10779	cluster_T
AN6203	Cluster_8
AN6202	Cluster_1
AN12054	Cluster_1
AN12053	Cluster_5
AN6201	Cluster_8
AN6200	Cluster_8
AN6199	Cluster_1
AN6198	Cluster_1
AN6197	Cluster_1
AN6196	Cluster_2
AN12052	cluster_T
AN12051	cluster_T
AN6195	Cluster_2
AN10788	Cluster_1
AN10778	Cluster_1
AN6193	Cluster_8
AN6192	Cluster_5
AN6191	Cluster_1
AN6190	Cluster_1
AN6189	Cluster_1
AN6188	Cluster_1
AN6187	Cluster_1
AN6186	Cluster_1
AN12050	Cluster_5
AN12049	Cluster_5
AN12048	Cluster_1
AN10783	Cluster_5
AN10777	Cluster_8
AN6183	Cluster_1
AN6182	Cluster_1
AN6181	Cluster_1
AN6180	Cluster_1
AN6179	Cluster_1
AN6178	Cluster_1
AN6177	Cluster_1
AN6176	Cluster_1
AN6175	Cluster_1
AN6174	Cluster_8
AN6173	Cluster_8
AN6172	Cluster_5
AN6171	Cluster_1
AN6170	Cluster_1
AN6169	Cluster_5
AN6168	Cluster_5
AN6167	Cluster_1
AN6166	Cluster_1
AN6165	Cluster_1
AN6164	Cluster_1
AN6163	Cluster_1
AN6162	Cluster_1
AN6161	Cluster_1
AN6160	Cluster_5
AN6159	Cluster_5
AN6158	Cluster_5
AN6157	Cluster_1
AN6156	Cluster_8
AN6155	Cluster_8
AN6154	cluster_T
AN6153	Cluster_5
AN12047	Cluster_8
AN12046	cluster_T
AN6151	Cluster_8
AN6150	Cluster_1
AN6149	Cluster_1
AN6148	Cluster_1
AN6147	Cluster_1
AN6146	Cluster_1
AN12045	Cluster_1
AN6145	Cluster_1
AN6144	Cluster_1
AN6143	Cluster_1
AN6142	Cluster_1
AN6141	Cluster_1
AN6140	Cluster_1
AN6139	Cluster_1
AN6138	Cluster_1
AN12044	Cluster_1
AN6137	Cluster_1
AN6136	Cluster_8
AN6135	Cluster_8
AN6134	Cluster_7
AN6133	cluster_T
AN6132	Cluster_2
AN10776	cluster_T
AN10787	cluster_T
AN6130	cluster_T
AN12442	cluster_T
AN12441	Cluster_7
AN6129	Cluster_8
AN6128	cluster_T
AN6127	cluster_T
AN12020	Cluster_8
AN12019	Cluster_5
AN6126	Cluster_5
AN6125	Cluster_8
AN6124	Cluster_1
AN11500	Cluster_1
AN6123	Cluster_1
AN6122	Cluster_5
AN6121	Cluster_1
AN6120	Cluster_5
AN6119	Cluster_5
AN6118	Cluster_5
AN6117	Cluster_5
AN6116	Cluster_2
AN6115	Cluster_5
AN6114	Cluster_8
AN6113	cluster_T
AN6112	Cluster_8
AN6111	Cluster_1
AN6110	Cluster_1
AN6109	Cluster_1
AN6108	Cluster_1
AN6107	Cluster_5
AN6106	Cluster_8
AN10773	Cluster_5
AN6105	cluster_T
AN6104	Cluster_2
AN6103	Cluster_8
AN10775	Cluster_8
AN10770	Cluster_8
AN6101	Cluster_2
AN6100	cluster_T
AN6099	cluster_T
AN6098	Cluster_8
AN6097	Cluster_8
AN6096	Cluster_8
AN6095	Cluster_5
AN12018	Cluster_8
AN6094	Cluster_5
AN6093	Cluster_5
AN6092	cluster_T
AN6091	cluster_T
AN6090	Cluster_8
AN11499	Cluster_1
AN6089	Cluster_1
AN6088	Cluster_5
AN6087	Cluster_8
AN6086	Cluster_1
AN6085	Cluster_7
AN6084	Cluster_2
AN6083	Cluster_1
AN6082	Cluster_5
AN6081	Cluster_5
AN6080	Cluster_1
AN10769	Cluster_8
AN10771	Cluster_8
AN6078	Cluster_5
AN6077	Cluster_8
AN6076	Cluster_1
AN6075	Cluster_2
AN6074	cluster_T
AN6073	Cluster_5
AN6072	Cluster_1
AN6071	Cluster_1
AN6070	Cluster_8
AN12017	Cluster_2
AN6069	Cluster_1
AN6068	Cluster_1
AN6067	Cluster_1
AN6066	Cluster_1
AN6065	Cluster_5
AN6064	Cluster_8
AN6063	Cluster_8
AN6062	Cluster_8
AN6061	Cluster_5
AN6060	Cluster_5
AN6059	cluster_T
AN6058	Cluster_7
AN6057	cluster_T
AN6056	Cluster_5
AN6055	Cluster_1
AN6054	Cluster_5
AN6053	Cluster_5
AN6052	Cluster_8
AN6051	Cluster_1
AN6050	Cluster_2
AN12016	cluster_T
AN6049	Cluster_2
AN6048	Cluster_5
AN6047	Cluster_8
AN6046	Cluster_2
AN12015	cluster_T
AN6045	Cluster_7
AN6044	Cluster_5
AN6043	Cluster_1
AN6042	Cluster_1
AN6041	Cluster_1
AN6040	Cluster_1
AN6039	Cluster_1
AN6038	Cluster_1
AN6037	Cluster_1
AN6036	Cluster_1
AN6035	Cluster_1
AN6034	Cluster_1
AN6033	Cluster_1
AN6032	Cluster_1
AN6031	Cluster_8
AN6030	Cluster_8
AN6029	cluster_T
AN6028	cluster_T
AN6027	cluster_T
AN6026	cluster_T
AN6025	cluster_T
AN6024	cluster_T
AN6023	cluster_T
AN12351	cluster_T
AN6022	cluster_T
AN10768	Cluster_5
AN10766	cluster_T
AN6020	cluster_T
AN6019	Cluster_8
AN6018	Cluster_5
AN10767	Cluster_5
AN10765	Cluster_1
AN6016	Cluster_1
AN6015	Cluster_7
AN12350	cluster_T
AN6014	Cluster_7
AN6013	cluster_T
AN6012	cluster_T
AN6011	Cluster_7
AN6010	Cluster_7
AN6009	Cluster_5
AN6007	Cluster_1
AN6006	Cluster_1
AN6005	Cluster_1
AN6004	Cluster_1
AN12262	Cluster_1
AN6003	Cluster_1
AN6002	Cluster_8
AN6001	Cluster_5
AN6000	Cluster_5
AN5999	Cluster_1
AN5998	Cluster_1
AN5997	Cluster_1
AN5996	Cluster_1
AN5995	Cluster_1
AN5994	Cluster_1
AN5993	Cluster_1
AN5992	Cluster_1
AN5991	Cluster_1
AN5990	Cluster_8
AN5989	Cluster_5
AN5988	Cluster_5
AN5987	Cluster_1
AN5986	Cluster_8
AN5985	Cluster_8
AN5984	Cluster_5
AN5983	Cluster_8
AN5982	Cluster_8
AN5981	Cluster_1
AN5980	Cluster_1
AN5979	Cluster_1
AN5978	Cluster_1
AN5977	Cluster_5
AN5976	Cluster_5
AN5975	Cluster_2
AN10764	Cluster_8
AN10763	Cluster_5
AN5973	Cluster_5
AN5972	Cluster_1
AN5971	Cluster_1
AN5970	Cluster_1
AN5969	Cluster_8
AN5968	Cluster_5
AN5967	Cluster_8
AN12261	cluster_T
AN5966	Cluster_2
AN5965	Cluster_8
AN12490	Cluster_5
AN9471	cluster_T
AN9470	Cluster_5
AN9469	Cluster_8
AN9468	Cluster_1
AN5963	Cluster_1
AN5962	Cluster_5
AN5961	Cluster_8
AN5960	Cluster_1
AN5959	Cluster_1
AN10756	Cluster_1
AN10758	Cluster_1
AN5957	Cluster_1
AN5956	Cluster_8
AN5955	Cluster_5
AN10759	Cluster_1
AN5954	Cluster_1
AN5953	Cluster_1
AN5952	Cluster_1
AN5951	Cluster_1
AN5950	Cluster_1
AN5949	Cluster_5
AN5948	Cluster_8
AN10761	cluster_T
AN5947	Cluster_5
AN5946	Cluster_8
AN5945	Cluster_8
AN5944	Cluster_8
AN5943	Cluster_7
AN5942	cluster_T
AN5941	Cluster_8
AN11495	cluster_T
AN5940	cluster_T
AN5939	Cluster_5
AN5938	Cluster_8
AN5937	Cluster_8
AN5936	cluster_T
AN12162	cluster_T
AN5935	Cluster_2
AN5934	Cluster_1
AN12161	Cluster_1
AN5933	Cluster_1
AN10755	Cluster_1
AN10762	Cluster_1
AN5931	Cluster_8
AN5930	Cluster_5
AN12160	cluster_T
AN5929	Cluster_5
AN5928	Cluster_1
AN5927	Cluster_1
AN5926	Cluster_1
AN10754	Cluster_1
AN10757	Cluster_1
AN5924	Cluster_2
AN5923	cluster_T
AN10753	Cluster_7
AN10760	Cluster_8
AN12159	Cluster_5
AN12158	Cluster_1
AN5920	Cluster_1
AN5919	Cluster_1
AN5918	Cluster_5
AN5917	Cluster_5
AN5916	Cluster_1
AN5915	Cluster_1
AN5914	Cluster_2
AN5913	Cluster_7
AN5912	Cluster_8
AN5911	Cluster_1
AN5910	Cluster_1
AN5909	Cluster_8
AN5908	Cluster_2
AN5907	cluster_T
AN5906	Cluster_2
AN5905	Cluster_8
AN5904	Cluster_5
AN5903	Cluster_8
AN5902	Cluster_1
AN5901	Cluster_1
AN5900	Cluster_1
AN5899	Cluster_1
AN5898	Cluster_1
AN5897	Cluster_1
AN5896	Cluster_1
AN5895	Cluster_1
AN11972	Cluster_1
AN5894	Cluster_1
AN5893	Cluster_1
AN5892	Cluster_8
AN5891	Cluster_5
AN11971	Cluster_7
AN5890	Cluster_7
AN5889	cluster_T
AN5888	Cluster_5
AN5887	Cluster_5
AN5886	Cluster_5
AN5885	Cluster_1
AN11492	Cluster_1
AN5884	Cluster_1
AN5883	Cluster_8
AN5882	Cluster_8
AN5881	Cluster_1
AN5880	Cluster_1
AN5879	Cluster_1
AN5878	Cluster_5
AN5877	Cluster_5
AN5876	Cluster_1
AN5875	Cluster_5
AN10748	cluster_T
AN5874	Cluster_8
AN10742	Cluster_5
AN5873	Cluster_1
AN5872	Cluster_1
AN5871	Cluster_1
AN5870	Cluster_8
AN10752	Cluster_5
AN10743	Cluster_1
AN5868	Cluster_1
AN5867	Cluster_1
AN5866	Cluster_1
AN5865	Cluster_1
AN5864	Cluster_1
AN5863	Cluster_5
AN5862	Cluster_2
AN5861	cluster_T
AN5860	Cluster_2
AN5859	Cluster_8
AN10751	Cluster_5
AN10736	Cluster_8
AN5857	Cluster_2
AN5856	Cluster_7
AN5855	Cluster_5
AN11968	Cluster_5
AN5854	Cluster_2
AN5853	cluster_T
AN5852	Cluster_7
AN12480	Cluster_1
AN5850	Cluster_1
AN5849	Cluster_2
AN5848	Cluster_5
AN5847	cluster_T
AN5846	cluster_T
AN5845	cluster_T
AN5844	cluster_T
AN5843	cluster_T
AN5842	cluster_T
AN5841	Cluster_8
AN10740	Cluster_1
AN10734	Cluster_1
AN5839	Cluster_8
AN5838	Cluster_8
AN5837	Cluster_8
AN5836	Cluster_2
AN11491	cluster_T
AN10747	Cluster_7
AN10746	cluster_T
AN10745	Cluster_8
AN5834	Cluster_5
AN5833	Cluster_8
AN5832	Cluster_5
AN5831	Cluster_7
AN5830	Cluster_2
AN5829	Cluster_2
AN5828	Cluster_1
AN5827	Cluster_1
AN5826	Cluster_1
AN10733	Cluster_7
AN10741	cluster_T
AN5824	Cluster_2
AN5823	Cluster_5
AN5822	Cluster_5
AN5821	Cluster_5
AN5820	Cluster_5
AN5819	Cluster_5
AN5818	Cluster_5
AN5817	Cluster_1
AN5816	Cluster_1
AN5815	Cluster_1
AN5814	Cluster_1
AN5813	Cluster_1
AN5812	Cluster_1
AN5811	Cluster_1
AN5810	Cluster_1
AN10737	Cluster_1
AN5809	Cluster_8
AN5808	Cluster_5
AN5807	Cluster_1
AN5806	Cluster_1
AN10738	Cluster_1
AN10732	Cluster_1
AN5804	Cluster_1
AN5803	Cluster_1
AN5802	Cluster_1
AN5801	Cluster_1
AN5800	Cluster_1
AN5799	Cluster_1
AN5798	Cluster_1
AN10829	Cluster_1
AN6487	Cluster_1
AN6488	Cluster_1
AN6489	Cluster_1
AN6490	Cluster_1
AN6491	Cluster_1
AN6492	Cluster_1
AN6493	Cluster_1
AN6494	Cluster_8
AN6495	Cluster_5
AN6496	Cluster_1
AN6497	Cluster_1
AN10822	Cluster_1
AN10826	Cluster_8
AN6499	Cluster_5
AN6500	Cluster_8
AN10827	Cluster_5
AN6501	Cluster_1
AN10828	Cluster_1
AN10823	Cluster_1
AN6503	Cluster_5
AN6504	Cluster_2
AN6505	Cluster_8
AN6506	Cluster_1
AN6507	Cluster_1
AN6508	Cluster_2
AN6509	Cluster_7
AN6510	Cluster_7
AN10824	Cluster_1
AN12121	Cluster_1
AN10832	Cluster_1
AN6512	Cluster_1
AN6513	Cluster_1
AN6514	Cluster_1
AN6515	Cluster_1
AN6516	Cluster_1
AN6517	Cluster_1
AN6518	Cluster_1
AN10833	Cluster_1
AN10825	Cluster_1
AN6520	Cluster_1
AN6521	Cluster_1
AN6522	Cluster_1
AN6523	Cluster_1
AN6524	Cluster_8
AN6525	Cluster_1
AN6526	Cluster_1
AN6527	Cluster_1
AN6528	Cluster_5
AN6529	Cluster_5
AN6530	Cluster_1
AN6531	Cluster_1
AN6532	Cluster_1
AN6533	Cluster_1
AN12122	Cluster_8
AN6534	Cluster_2
AN6535	Cluster_8
AN6536	Cluster_2
AN6537	Cluster_7
AN6538	Cluster_2
AN6540	Cluster_1
AN6541	Cluster_1
AN6542	Cluster_5
AN10830	cluster_T
AN6543	Cluster_5
AN6544	Cluster_8
AN6545	Cluster_1
AN6546	Cluster_1
AN6547	Cluster_1
AN6548	Cluster_1
AN6549	Cluster_1
AN6550	Cluster_1
AN6551	Cluster_1
AN6552	Cluster_1
AN6553	Cluster_1
AN6554	Cluster_1
AN6555	Cluster_1
AN6556	Cluster_1
AN6557	Cluster_1
AN6558	Cluster_1
AN6559	Cluster_2
AN6560	Cluster_2
AN6561	Cluster_1
AN6562	Cluster_1
AN6563	Cluster_1
AN6564	Cluster_8
AN6565	Cluster_2
AN6566	Cluster_1
AN6567	Cluster_1
AN6568	Cluster_1
AN6569	Cluster_1
AN6570	Cluster_1
AN20053	Cluster_8
AN6571	Cluster_5
AN6572	Cluster_8
AN6573	Cluster_1
AN6574	Cluster_1
AN6575	Cluster_1
AN9529	Cluster_1
AN9528	Cluster_1
AN6576	Cluster_1
AN6577	Cluster_7
AN12009	cluster_T
AN6578	Cluster_2
AN6579	Cluster_8
AN6580	Cluster_1
AN6581	Cluster_8
AN6582	Cluster_8
AN6583	Cluster_1
AN6584	Cluster_1
AN6585	Cluster_1
AN6586	Cluster_1
AN6587	Cluster_1
AN12010	Cluster_1
AN6588	Cluster_5
AN6589	Cluster_8
AN6590	Cluster_1
AN6591	Cluster_1
AN12011	Cluster_5
AN6592	Cluster_5
AN6593	Cluster_1
AN6594	Cluster_1
AN10841	Cluster_1
AN10834	Cluster_1
AN6596	Cluster_1
AN6597	Cluster_1
AN6598	Cluster_1
AN6599	Cluster_1
AN6600	Cluster_1
AN6601	Cluster_1
AN6602	Cluster_1
AN6603	Cluster_1
AN6604	Cluster_1
AN10835	Cluster_1
AN10839	Cluster_1
AN6606	Cluster_1
AN6607	Cluster_1
AN6608	Cluster_1
AN6609	Cluster_5
AN6610	Cluster_5
AN6611	Cluster_1
AN6612	Cluster_1
AN6613	Cluster_1
AN6614	Cluster_1
AN6615	Cluster_8
AN6616	Cluster_5
AN6617	Cluster_5
AN6618	Cluster_5
AN10842	Cluster_5
AN10836	Cluster_8
AN6620	Cluster_8
AN6621	Cluster_8
AN6622	Cluster_1
AN6623	Cluster_1
AN6624	Cluster_5
AN6625	Cluster_8
AN6626	Cluster_8
AN6627	Cluster_1
AN6628	Cluster_1
AN6629	Cluster_1
AN6630	Cluster_1
AN6631	Cluster_1
AN6632	Cluster_1
AN6633	Cluster_1
AN6634	Cluster_1
AN6635	Cluster_1
AN6636	Cluster_1
AN10840	Cluster_1
AN12012	Cluster_1
AN10837	Cluster_1
AN6638	Cluster_1
AN6639	Cluster_1
AN6640	Cluster_5
AN6641	Cluster_2
AN6642	Cluster_7
AN6643	cluster_T
AN6644	cluster_T
AN6645	Cluster_2
AN6646	cluster_T
AN6647	cluster_T
AN11523	Cluster_7
AN6648	Cluster_7
AN6649	Cluster_1
AN6650	Cluster_8
AN6651	Cluster_1
AN6652	Cluster_8
AN6653	Cluster_5
AN6654	Cluster_8
AN6655	Cluster_1
AN6656	Cluster_5
AN6657	cluster_T
AN6658	Cluster_2
AN6659	Cluster_5
AN6660	cluster_T
AN6661	Cluster_2
AN10843	cluster_T
AN10838	Cluster_7
AN6663	cluster_T
AN6664	cluster_T
AN6665	Cluster_8
AN6666	Cluster_5
AN6667	Cluster_8
AN6668	Cluster_8
AN6669	Cluster_2
AN12013	Cluster_2
AN6670	cluster_T
AN6671	Cluster_5
AN6672	Cluster_5
AN6673	Cluster_8
AN6674	Cluster_1
AN6675	Cluster_1
AN6676	Cluster_1
AN6677	Cluster_1
AN6678	Cluster_1
AN6679	Cluster_1
AN6680	Cluster_2
AN6681	Cluster_8
AN6682	Cluster_8
AN6683	Cluster_5
AN6684	Cluster_8
AN6685	Cluster_5
AN6686	Cluster_5
AN6687	Cluster_8
AN6688	Cluster_5
AN6689	Cluster_1
AN6690	Cluster_1
AN6691	Cluster_1
AN6692	Cluster_5
AN6693	Cluster_5
AN6694	Cluster_5
AN11898	Cluster_1
AN6695	Cluster_1
AN6696	Cluster_1
AN6697	Cluster_5
AN6698	Cluster_1
AN6699	Cluster_8
AN6700	Cluster_8
AN6701	Cluster_5
AN6702	Cluster_5
AN6703	Cluster_1
AN6704	Cluster_1
AN6705	Cluster_1
AN6706	Cluster_1
AN6707	Cluster_1
AN6708	Cluster_1
AN6709	Cluster_1
AN6710	Cluster_8
AN6711	Cluster_8
AN11899	cluster_T
AN6712	Cluster_8
AN6713	Cluster_8
AN6714	Cluster_1
AN6715	Cluster_1
AN6716	Cluster_8
AN10847	Cluster_5
AN11900	Cluster_5
AN6717	Cluster_8
AN6718	Cluster_5
AN6719	cluster_T
AN10853	Cluster_7
AN11901	Cluster_1
AN10849	Cluster_8
AN10844	Cluster_5
AN6721	Cluster_2
AN10848	Cluster_8
AN10845	Cluster_1
AN6723	Cluster_8
AN6724	Cluster_5
AN6725	Cluster_8
AN6726	Cluster_1
AN6727	Cluster_1
AN6728	Cluster_1
AN6729	Cluster_8
AN6730	Cluster_2
AN6731	cluster_T
AN10851	Cluster_5
AN6732	Cluster_5
AN6733	Cluster_2
AN6734	Cluster_8
AN6735	Cluster_8
AN11902	Cluster_5
AN6736	Cluster_5
AN6737	Cluster_8
AN6738	Cluster_7
AN6739	cluster_T
AN6740	Cluster_5
AN6741	Cluster_5
AN6742	Cluster_8
AN11903	Cluster_8
AN11904	cluster_T
AN6744	cluster_T
AN6745	Cluster_5
AN6746	Cluster_8
AN6747	Cluster_8
AN6748	cluster_T
AN6749	Cluster_5
AN6750	Cluster_5
AN6751	Cluster_8
AN6752	Cluster_8
AN6753	Cluster_5
AN6754	Cluster_8
AN6755	cluster_T
AN6756	cluster_T
AN6757	cluster_T
AN6758	cluster_T
AN6759	cluster_T
AN6760	cluster_T
AN6761	Cluster_2
AN6762	cluster_T
AN11905	cluster_T
AN11906	cluster_T
AN6763	Cluster_7
AN6764	cluster_T
AN6765	Cluster_7
AN6766	cluster_T
AN6767	cluster_T
AN6768	cluster_T
AN6769	Cluster_2
AN6770	cluster_T
AN6771	cluster_T
AN6772	cluster_T
AN6773	cluster_T
AN6774	Cluster_7
AN6775	Cluster_5
AN6776	cluster_T
AN6777	cluster_T
AN6778	Cluster_5
AN6779	cluster_T
AN6780	Cluster_7
AN6781	cluster_T
AN6782	cluster_T
AN6783	Cluster_7
AN6784	cluster_T
AN6785	cluster_T
AN11527	cluster_T
AN6786	cluster_T
AN6787	cluster_T
AN6788	Cluster_2
AN6789	cluster_T
AN6790	Cluster_7
AN11907	Cluster_7
AN6791	cluster_T
AN6792	Cluster_8
AN6793	Cluster_1
AN6794	Cluster_5
AN6795	Cluster_8
AN6796	Cluster_8
AN6797	cluster_T
AN6798	cluster_T
AN11908	cluster_T
AN10846	cluster_T
AN6801	Cluster_5
AN11979	Cluster_2
AN6802	Cluster_7
AN6803	Cluster_7
AN6804	cluster_T
AN11980	cluster_T
AN6805	cluster_T
AN6806	cluster_T
AN11981	cluster_T
AN11982	Cluster_5
AN11983	Cluster_7
AN6808	cluster_T
AN6809	Cluster_7
AN11984	cluster_T
AN11985	cluster_T
AN11986	cluster_T
AN6811	cluster_T
AN6812	cluster_T
AN6813	cluster_T
AN6814	cluster_T
AN6815	Cluster_8
AN6816	Cluster_8
AN6817	Cluster_8
AN6818	Cluster_8
AN6819	Cluster_5
AN6820	Cluster_7
AN11987	Cluster_7
AN6821	Cluster_2
AN6822	Cluster_7
AN6823	Cluster_2
AN6824	Cluster_2
AN6825	Cluster_5
AN6826	Cluster_8
AN6827	Cluster_1
AN6828	Cluster_1
AN6829	cluster_T
AN6830	Cluster_8
AN11988	Cluster_5
AN6831	Cluster_2
AN6832	cluster_T
AN6833	Cluster_8
AN6834	cluster_T
AN6835	Cluster_8
AN6836	Cluster_1
AN6837	Cluster_1
AN6838	Cluster_8
AN6839	cluster_T
AN11989	Cluster_5
AN6840	Cluster_5
AN6841	Cluster_1
AN6842	Cluster_1
AN6843	Cluster_1
AN6844	Cluster_8
AN6845	Cluster_5
AN6846	Cluster_8
AN6847	Cluster_5
AN6848	Cluster_5
AN6849	Cluster_5
AN6850	Cluster_8
AN10854	Cluster_5
AN10860	Cluster_8
AN6853	Cluster_1
AN6854	Cluster_1
AN10855	Cluster_1
AN10857	Cluster_5
AN6856	Cluster_5
AN6857	Cluster_5
AN6858	Cluster_8
AN6859	Cluster_5
AN6861	Cluster_1
AN6862	Cluster_1
AN6863	Cluster_1
AN6864	Cluster_1
AN6865	Cluster_1
AN6866	Cluster_1
AN6867	Cluster_1
AN6868	Cluster_1
AN6869	Cluster_1
AN6870	Cluster_1
AN6871	Cluster_1
AN6872	Cluster_5
AN6873	Cluster_8
AN6874	Cluster_1
AN6875	Cluster_2
AN6876	cluster_T
AN6877	Cluster_8
AN6878	Cluster_5
AN6879	Cluster_1
AN6880	Cluster_2
AN6881	cluster_T
AN6882	Cluster_8
AN6883	Cluster_8
AN6884	Cluster_7
AN6885	Cluster_2
AN6886	Cluster_2
AN6887	Cluster_1
AN6888	Cluster_5
AN6889	Cluster_8
AN6890	Cluster_1
AN6891	Cluster_1
AN6892	Cluster_1
AN6893	Cluster_1
AN6894	Cluster_1
AN11533	Cluster_1
AN6895	Cluster_1
AN6896	Cluster_1
AN6897	Cluster_1
AN6898	Cluster_8
AN6899	Cluster_5
AN6900	Cluster_1
AN6901	Cluster_1
AN6902	Cluster_1
AN11990	Cluster_1
AN6903	Cluster_1
AN6904	Cluster_1
AN6905	Cluster_1
AN6906	Cluster_1
AN10858	Cluster_1
AN10856	Cluster_1
AN11250	Cluster_1
AN12408	Cluster_5
AN6908	Cluster_2
AN6909	Cluster_5
AN6910	Cluster_8
AN6911	Cluster_1
AN6912	Cluster_1
AN6913	Cluster_8
AN6914	Cluster_5
AN6915	Cluster_8
AN12409	Cluster_7
AN6916	Cluster_7
AN9451	cluster_T
AN6917	cluster_T
AN12423	cluster_T
AN6918	Cluster_2
AN12491	Cluster_8
AN6920	Cluster_5
AN6921	Cluster_5
AN6922	Cluster_8
AN6923	Cluster_8
AN6924	cluster_T
AN10861	cluster_T
AN10866	cluster_T
AN10867	cluster_T
AN10868	cluster_T
AN6926	cluster_T
AN6927	cluster_T
AN6928	cluster_T
AN6929	cluster_T
AN6930	cluster_T
