gene	cluster
AN2322	Cluster_4
AN2323	Cluster_4
AN2324	Cluster_4
AN2325	Cluster_4
AN2326	Cluster_4
AN12124	Cluster_4
AN2327	Cluster_4
AN2328	Cluster_6
AN10292	Cluster_6
AN10286	Cluster_4
AN2330	Cluster_4
AN2331	Cluster_6
AN2332	Cluster_6
AN2333	Cluster_4
AN2334	Cluster_4
AN2335	Cluster_4
AN2336	Cluster_4
AN2337	Cluster_4
AN2338	Cluster_4
AN2339	Cluster_4
AN10287	Cluster_6
AN10293	Cluster_6
AN10288	Cluster_4
AN10294	Cluster_4
AN2342	Cluster_4
AN2343	Cluster_4
AN2344	Cluster_4
AN10289	Cluster_4
AN10295	Cluster_4
AN2346	Cluster_4
AN12125	Cluster_4
AN2347	Cluster_4
AN12126	Cluster_4
AN12127	Cluster_4
AN2349	Cluster_4
AN2350	Cluster_4
AN2351	Cluster_4
AN2352	Cluster_4
AN2353	Cluster_4
AN2354	Cluster_4
AN2355	Cluster_4
AN2356	Cluster_4
AN10296	Cluster_4
AN10299	Cluster_4
AN2358	Cluster_4
AN2359	Cluster_4
AN2360	Cluster_4
AN2361	Cluster_4
AN2362	Cluster_4
AN2363	Cluster_4
AN2364	Cluster_4
AN2365	Cluster_4
AN2366	Cluster_4
AN2367	Cluster_4
AN2368	Cluster_4
AN2369	Cluster_4
AN2370	Cluster_4
AN2371	Cluster_4
AN2372	Cluster_4
AN2373	Cluster_4
AN2374	Cluster_6
AN2375	Cluster_6
AN2376	Cluster_4
AN2377	Cluster_4
AN2378	Cluster_4
AN2379	Cluster_4
AN2380	Cluster_4
AN2381	Cluster_4
AN2382	Cluster_4
AN2383	Cluster_4
AN2384	Cluster_4
AN2385	Cluster_4
AN2386	Cluster_4
AN2387	Cluster_4
AN2388	Cluster_4
AN2389	Cluster_4
AN2390	Cluster_4
AN2391	Cluster_4
AN12114	Cluster_4
AN2392	Cluster_4
AN2393	Cluster_6
AN2394	Cluster_4
AN2395	Cluster_4
AN2396	Cluster_4
AN2397	Cluster_4
AN2398	Cluster_4
AN2399	Cluster_4
AN2400	Cluster_4
AN12115	Cluster_4
AN12116	Cluster_4
AN2402	Cluster_4
AN10300	Cluster_4
AN10297	Cluster_4
AN2404	Cluster_3
AN2405	Cluster_4
AN12119	Cluster_4
AN2406	Cluster_4
AN2407	Cluster_2
AN11337	Cluster_3
AN2408	Cluster_4
AN10298	Cluster_4
AN10301	Cluster_4
AN12120	Cluster_6
AN2410	Cluster_4
AN2411	Cluster_4
AN2412	Cluster_4
AN2413	Cluster_4
AN2414	Cluster_4
AN2415	Cluster_6
AN2416	Cluster_4
AN2417	Cluster_4
AN2418	Cluster_4
AN2419	Cluster_4
AN2420	Cluster_4
AN2421	Cluster_4
AN2422	Cluster_4
AN2423	Cluster_4
AN10302	Cluster_4
AN9509	Cluster_4
AN9510	Cluster_4
AN2424	Cluster_4
AN12232	Cluster_3
AN2425	Cluster_6
AN2426	Cluster_3
AN2427	Cluster_4
AN10307	Cluster_4
AN10303	Cluster_4
AN2429	Cluster_4
AN2430	Cluster_4
AN2431	Cluster_4
AN2432	Cluster_6
AN2433	Cluster_4
AN2434	Cluster_4
AN2435	Cluster_4
AN2436	Cluster_4
AN2437	Cluster_4
AN2438	Cluster_4
AN2439	Cluster_4
AN2440	Cluster_4
AN2441	Cluster_4
AN2442	Cluster_4
AN2443	Cluster_4
AN2444	Cluster_4
AN2445	Cluster_4
AN2446	Cluster_4
AN2447	Cluster_4
AN2448	Cluster_4
AN11340	Cluster_4
AN10304	Cluster_4
AN12233	Cluster_4
AN10308	Cluster_4
AN2450	Cluster_4
AN2451	Cluster_4
AN2452	Cluster_4
AN2453	Cluster_4
AN11341	Cluster_4
AN10305	Cluster_4
AN2455	Cluster_4
AN2456	Cluster_4
AN2457	Cluster_4
AN12234	Cluster_4
AN2458	Cluster_4
AN2459	Cluster_4
AN2460	Cluster_4
AN12235	Cluster_6
AN12236	Cluster_4
AN10309	Cluster_4
AN10306	Cluster_6
AN2463	Cluster_6
AN2464	Cluster_4
AN2465	Cluster_4
AN2466	Cluster_3
AN2467	Cluster_4
AN2468	Cluster_4
AN10310	Cluster_4
AN10311	Cluster_4
AN2469	Cluster_6
AN2470	Cluster_2
AN2471	Cluster_1
AN2472	Cluster_5
AN2473	Cluster_4
AN2474	Cluster_4
AN2475	Cluster_6
AN2476	Cluster_6
AN2477	Cluster_6
AN2478	Cluster_4
AN2479	Cluster_4
AN2480	Cluster_4
AN2481	Cluster_4
AN2482	Cluster_4
AN2483	Cluster_4
AN2484	Cluster_6
AN10313	Cluster_4
AN2485	Cluster_4
AN2486	Cluster_4
AN11344	Cluster_4
AN2487	Cluster_6
AN2488	Cluster_3
AN12366	Cluster_2
AN2489	Cluster_6
AN2490	Cluster_4
AN2491	Cluster_4
AN2492	Cluster_4
AN2493	Cluster_4
AN2494	Cluster_4
AN2495	Cluster_4
AN2496	Cluster_4
AN2497	Cluster_4
AN2498	Cluster_6
AN2499	Cluster_4
AN2500	Cluster_6
AN2501	Cluster_6
AN2502	Cluster_4
AN2503	Cluster_4
AN2504	Cluster_4
AN2505	Cluster_4
AN2506	Cluster_4
AN2507	Cluster_4
AN2508	Cluster_6
AN2509	Cluster_6
AN2510	Cluster_4
AN2511	Cluster_4
AN10315	Cluster_4
AN10316	Cluster_4
AN2513	Cluster_4
AN2514	Cluster_4
AN2515	Cluster_4
AN2516	Cluster_4
AN2517	Cluster_6
AN2518	Cluster_6
AN2520	Cluster_4
AN2521	Cluster_4
AN2522	Cluster_4
AN2523	Cluster_4
AN10324	Cluster_4
AN11347	Cluster_6
AN10317	Cluster_6
AN11960	Cluster_4
AN10322	Cluster_4
AN2525	Cluster_4
AN2526	Cluster_6
AN2527	Cluster_6
AN2528	Cluster_4
AN2529	Cluster_4
AN2530	Cluster_4
AN11961	Cluster_4
AN2531	Cluster_6
AN2532	Cluster_6
AN11962	Cluster_4
AN2533	Cluster_4
AN2534	Cluster_4
AN2535	Cluster_3
AN10318	Cluster_4
AN10323	Cluster_4
AN2537	Cluster_4
AN2538	Cluster_4
AN12472	Cluster_4
AN2540	Cluster_4
AN2541	Cluster_6
AN2542	Cluster_4
AN2543	Cluster_4
AN2544	Cluster_4
AN2545	Cluster_4
AN2546	Cluster_4
AN2547	Cluster_4
AN2548	Cluster_4
AN2549	Cluster_4
AN2550	Cluster_4
AN10325	Cluster_4
AN10319	Cluster_4
AN10320	Cluster_4
AN10326	Cluster_4
AN2553	Cluster_4
AN2554	Cluster_4
AN2555	Cluster_4
AN2556	Cluster_4
AN2557	Cluster_4
AN11348	Cluster_4
AN2558	Cluster_6
AN2559	Cluster_4
AN2560	Cluster_4
AN2561	Cluster_4
AN2562	Cluster_4
AN2563	Cluster_4
AN2564	Cluster_4
AN2565	Cluster_4
AN2566	Cluster_4
AN2567	Cluster_4
AN2568	Cluster_4
AN2569	Cluster_4
AN2570	Cluster_6
AN2571	Cluster_4
AN2572	Cluster_4
AN2573	Cluster_4
AN2574	Cluster_4
AN2575	Cluster_4
AN2576	Cluster_4
AN2577	Cluster_4
AN2578	Cluster_4
AN11963	Cluster_4
AN10321	Cluster_4
AN10327	Cluster_4
AN2580	Cluster_4
AN11964	Cluster_4
AN2581	Cluster_6
AN2582	Cluster_4
AN2583	Cluster_4
AN2584	Cluster_4
AN11965	Cluster_4
AN2585	Cluster_4
AN2586	Cluster_4
AN2587	Cluster_4
AN2588	Cluster_4
AN2589	Cluster_4
AN2590	Cluster_4
AN2591	Cluster_4
AN2592	Cluster_4
AN2593	Cluster_4
AN2594	Cluster_4
AN2595	Cluster_4
AN2596	Cluster_4
AN2597	Cluster_4
AN2598	Cluster_4
AN2599	Cluster_4
AN2600	Cluster_4
AN2601	Cluster_4
AN2602	Cluster_4
AN11966	Cluster_4
AN2603	Cluster_4
AN2604	Cluster_4
AN2605	Cluster_4
AN2606	Cluster_4
AN2607	Cluster_4
AN2608	Cluster_4
AN2609	Cluster_4
AN2610	Cluster_4
AN11967	Cluster_4
AN2611	Cluster_3
AN2612	Cluster_4
AN2613	Cluster_4
AN2614	Cluster_6
AN2615	Cluster_4
AN9236	Cluster_4
AN9235	Cluster_4
AN9234	Cluster_4
AN9233	Cluster_4
AN9232	Cluster_4
AN9231	Cluster_4
AN9230	Cluster_4
AN11202	Cluster_4
AN11194	Cluster_4
AN11201	Cluster_4
AN11193	Cluster_4
AN9227	Cluster_4
AN9226	Cluster_4
AN9225	Cluster_4
AN9224	Cluster_4
AN9223	Cluster_4
AN12146	Cluster_4
AN11200	Cluster_4
AN11192	Cluster_4
AN9221	Cluster_4
AN9220	Cluster_4
AN9219	Cluster_4
AN9218	Cluster_4
AN11198	Cluster_4
AN11199	Cluster_4
AN11191	Cluster_4
AN9216	Cluster_4
AN9215	Cluster_4
AN12145	Cluster_4
AN9214	Cluster_4
AN9213	Cluster_4
AN9212	Cluster_4
AN9211	Cluster_4
AN9210	Cluster_4
AN9209	Cluster_4
AN9208	Cluster_4
AN9207	Cluster_4
AN9206	Cluster_4
AN9205	Cluster_4
AN9204	Cluster_4
AN9203	Cluster_4
AN9202	Cluster_4
AN9201	Cluster_4
AN9200	Cluster_4
AN9199	Cluster_4
AN9198	Cluster_4
AN9197	Cluster_4
AN9196	Cluster_4
AN9195	Cluster_4
AN9194	Cluster_3
AN9193	Cluster_4
AN9192	Cluster_4
AN9191	Cluster_4
AN12140	Cluster_6
AN9189	Cluster_4
AN9188	Cluster_4
AN9187	Cluster_4
AN9186	Cluster_4
AN9185	Cluster_4
AN9184	Cluster_4
AN9183	Cluster_4
AN11190	Cluster_4
AN11195	Cluster_4
AN9181	Cluster_4
AN9180	Cluster_3
AN9179	Cluster_2
AN9178	Cluster_4
AN9177	Cluster_4
AN11197	Cluster_4
AN11189	Cluster_4
AN11188	Cluster_4
AN11196	Cluster_4
AN9174	Cluster_4
AN9173	Cluster_4
AN9172	Cluster_4
AN9171	Cluster_4
AN9170	Cluster_4
AN12139	Cluster_4
AN9169	Cluster_4
AN9494	Cluster_4
AN9493	Cluster_4
AN9168	Cluster_6
AN9167	Cluster_4
AN9166	Cluster_4
AN9165	Cluster_4
AN9164	Cluster_4
AN9163	Cluster_6
AN9162	Cluster_4
AN9161	Cluster_4
AN11172	Cluster_4
AN11187	Cluster_4
AN9159	Cluster_4
AN9158	Cluster_4
AN9157	Cluster_4
AN9156	Cluster_4
AN11171	Cluster_4
AN9154	Cluster_4
AN11170	Cluster_4
AN11180	Cluster_4
AN9152	Cluster_4
AN9151	Cluster_4
AN11185	Cluster_6
AN11169	Cluster_6
AN9149	Cluster_4
AN9148	Cluster_6
AN9147	Cluster_4
AN11932	Cluster_4
AN9146	Cluster_4
AN9145	Cluster_4
AN11181	Cluster_4
AN11168	Cluster_4
AN9143	Cluster_4
AN9142	Cluster_4
AN9141	Cluster_4
AN9140	Cluster_4
AN9139	Cluster_4
AN9138	Cluster_4
AN9137	Cluster_4
AN11931	Cluster_4
AN11641	Cluster_4
AN11178	Cluster_4
AN11167	Cluster_4
AN9134	Cluster_4
AN9133	Cluster_4
AN9132	Cluster_4
AN9131	Cluster_6
AN9130	Cluster_6
AN9129	Cluster_4
AN9128	Cluster_4
AN9127	Cluster_4
AN9126	Cluster_4
AN9125	Cluster_6
AN9124	Cluster_4
AN9123	Cluster_4
AN9122	Cluster_4
AN9121	Cluster_4
AN9120	Cluster_4
AN9119	Cluster_6
AN9118	Cluster_4
AN9117	Cluster_6
AN9116	Cluster_4
AN9115	Cluster_4
AN9114	Cluster_4
AN9113	Cluster_4
AN11166	Cluster_4
AN11177	Cluster_4
AN11165	Cluster_4
AN9111	Cluster_4
AN11176	Cluster_4
AN9109	Cluster_4
AN9108	Cluster_4
AN11175	Cluster_4
AN9107	Cluster_4
AN9106	Cluster_4
AN9105	Cluster_4
AN9104	Cluster_4
AN9103	Cluster_4
AN9102	Cluster_4
AN9101	Cluster_4
AN9100	Cluster_6
AN11164	Cluster_4
AN11174	Cluster_4
AN9098	Cluster_6
AN9097	Cluster_3
AN9096	Cluster_4
AN9095	Cluster_4
AN9094	Cluster_4
AN9093	Cluster_6
AN11930	Cluster_4
AN11929	Cluster_4
AN9091	Cluster_4
AN9090	Cluster_6
AN9089	Cluster_4
AN11928	Cluster_4
AN9088	Cluster_4
AN9087	Cluster_6
AN9086	Cluster_4
AN9085	Cluster_4
AN11182	Cluster_4
AN11163	Cluster_4
AN9083	Cluster_4
AN9082	Cluster_6
AN9081	Cluster_4
AN9080	Cluster_4
AN9079	Cluster_4
AN9078	Cluster_6
AN9077	Cluster_6
AN9076	Cluster_4
AN11926	Cluster_6
AN9075	Cluster_4
AN9074	Cluster_6
AN9073	Cluster_4
AN9072	Cluster_4
AN9071	Cluster_4
AN9070	Cluster_4
AN9069	Cluster_4
AN9068	Cluster_4
AN9067	Cluster_4
AN9066	Cluster_4
AN9065	Cluster_4
AN9064	Cluster_4
AN9063	Cluster_6
AN9062	Cluster_6
AN9061	Cluster_6
AN9060	Cluster_4
AN9059	Cluster_4
AN11173	Cluster_4
AN11162	Cluster_4
AN11183	Cluster_4
AN9057	Cluster_6
AN3470	Cluster_6
AN3469	Cluster_3
AN3468	Cluster_3
AN3467	Cluster_6
AN3466	Cluster_6
AN3465	Cluster_6
AN3464	Cluster_6
AN3463	Cluster_6
AN3462	Cluster_4
AN3461	Cluster_4
AN10417	Cluster_4
AN10415	Cluster_6
AN3459	Cluster_4
AN3458	Cluster_6
AN3457	Cluster_4
AN3456	Cluster_4
AN3455	Cluster_6
AN3454	Cluster_4
AN3453	Cluster_6
AN3452	Cluster_6
AN3451	Cluster_4
AN3450	Cluster_4
AN3449	Cluster_4
AN3448	Cluster_4
AN3447	Cluster_4
AN3446	Cluster_4
AN3445	Cluster_4
AN10414	Cluster_2
AN10416	Cluster_3
AN10418	Cluster_6
AN10413	Cluster_4
AN3442	Cluster_6
AN3441	Cluster_6
AN10410	Cluster_4
AN10411	Cluster_4
AN3439	Cluster_4
AN3438	Cluster_4
AN3437	Cluster_4
AN3435	Cluster_6
AN3434	Cluster_6
AN3433	Cluster_3
AN3432	Cluster_4
AN3431	Cluster_4
AN3430	Cluster_4
AN3429	Cluster_4
AN10407	Cluster_4
AN10409	Cluster_4
AN3427	Cluster_4
AN10408	Cluster_4
AN10406	Cluster_4
AN3425	Cluster_6
AN3424	Cluster_4
AN3423	Cluster_4
AN3422	Cluster_4
AN3421	Cluster_4
AN3420	Cluster_4
AN3419	Cluster_4
AN3418	Cluster_4
AN3417	Cluster_4
AN11837	Cluster_4
AN3416	Cluster_6
AN11395	Cluster_4
AN3415	Cluster_4
AN3414	Cluster_4
AN3413	Cluster_3
AN3412	Cluster_6
AN3411	Cluster_4
AN3410	Cluster_4
AN3409	Cluster_4
AN3408	Cluster_6
AN3407	Cluster_4
AN3406	Cluster_4
AN3405	Cluster_4
AN3404	Cluster_4
AN3403	Cluster_4
AN3402	Cluster_4
AN3400	Cluster_4
AN3399	Cluster_4
AN3398	Cluster_4
AN3397	Cluster_4
AN3396	Cluster_4
AN3395	Cluster_4
AN3394	Cluster_4
AN11836	Cluster_4
AN3393	Cluster_4
AN3392	Cluster_4
AN3391	Cluster_4
AN3390	Cluster_4
AN3389	Cluster_4
AN3388	Cluster_4
AN3387	Cluster_4
AN3386	Cluster_4
AN3385	Cluster_4
AN3384	Cluster_4
AN3383	Cluster_4
AN3382	Cluster_4
AN3381	Cluster_4
AN3380	Cluster_4
AN3379	Cluster_4
AN3378	Cluster_4
AN11392	Cluster_4
AN3377	Cluster_4
AN10401	Cluster_4
AN10396	Cluster_4
AN3375	Cluster_6
AN3374	Cluster_4
AN3373	Cluster_4
AN3372	Cluster_4
AN3371	Cluster_6
AN3370	Cluster_4
AN3369	Cluster_4
AN3368	Cluster_4
AN3367	Cluster_4
AN3366	Cluster_4
AN10400	Cluster_4
AN10395	Cluster_4
AN10394	Cluster_4
AN10405	Cluster_4
AN3363	Cluster_4
AN10404	Cluster_4
AN10393	Cluster_2
AN3361	Cluster_1
AN3360	Cluster_4
AN3359	Cluster_4
AN11391	Cluster_4
AN3358	Cluster_4
AN3357	Cluster_4
AN3356	Cluster_4
AN3355	Cluster_4
AN3354	Cluster_4
AN3353	Cluster_4
AN3352	Cluster_4
AN3351	Cluster_4
AN10399	Cluster_4
AN10392	Cluster_4
AN20052	Cluster_4
AN3349	Cluster_4
AN3348	Cluster_4
AN3347	Cluster_4
AN3346	Cluster_4
AN3345	Cluster_4
AN3344	Cluster_4
AN3342	Cluster_4
AN3341	Cluster_4
AN3340	Cluster_4
AN3339	Cluster_4
AN3338	Cluster_4
AN3337	Cluster_4
AN3336	Cluster_4
AN3335	Cluster_4
AN3334	Cluster_6
AN11389	Cluster_4
AN3333	Cluster_4
AN3332	Cluster_4
AN3331	Cluster_4
AN3330	Cluster_4
AN3329	Cluster_4
AN3328	Cluster_4
AN3327	Cluster_4
AN11387	Cluster_4
AN3326	Cluster_4
AN3325	Cluster_4
AN3324	Cluster_4
AN3323	Cluster_4
AN3322	Cluster_4
AN3321	Cluster_4
AN10398	Cluster_4
AN10397	Cluster_4
AN10391	Cluster_4
AN3318	Cluster_4
AN3317	Cluster_4
AN3316	Cluster_4
AN3315	Cluster_4
AN3314	Cluster_6
AN3313	Cluster_4
AN3312	Cluster_4
AN3311	Cluster_4
AN3310	Cluster_4
AN3309	Cluster_4
AN3308	Cluster_6
AN3307	Cluster_4
AN3306	Cluster_4
AN3305	Cluster_6
AN3304	Cluster_4
AN3303	Cluster_4
AN3302	Cluster_4
AN3301	Cluster_4
AN3300	Cluster_4
AN3299	Cluster_4
AN3298	Cluster_4
AN3297	Cluster_4
AN3296	Cluster_4
AN3295	Cluster_4
AN3294	Cluster_4
AN3293	Cluster_4
AN3292	Cluster_4
AN3291	Cluster_4
AN3290	Cluster_4
AN10403	Cluster_4
AN10390	Cluster_4
AN3287	Cluster_4
AN3286	Cluster_4
AN3285	Cluster_4
AN3284	Cluster_4
AN3283	Cluster_4
AN3282	Cluster_4
AN3281	Cluster_4
AN3280	Cluster_4
AN3279	Cluster_4
AN3278	Cluster_4
AN3277	Cluster_4
AN3276	Cluster_4
AN3275	Cluster_4
AN10402	Cluster_4
AN10389	Cluster_4
AN3273	Cluster_4
AN12188	Cluster_4
AN3272	Cluster_4
AN3271	Cluster_4
AN3270	Cluster_4
AN3269	Cluster_4
AN10388	Cluster_4
AN10387	Cluster_4
AN3267	Cluster_4
AN11254	Cluster_4
AN3265	Cluster_4
AN3264	Cluster_4
AN3263	Cluster_4
AN3262	Cluster_4
AN3261	Cluster_4
AN12187	Cluster_4
AN12186	Cluster_4
AN12185	Cluster_4
AN3259	Cluster_4
AN3258	Cluster_4
AN3257	Cluster_4
AN3256	Cluster_4
AN3255	Cluster_4
AN3254	Cluster_4
AN3253	Cluster_4
AN3252	Cluster_4
AN3251	Cluster_4
AN3250	Cluster_4
AN3249	Cluster_4
AN3248	Cluster_4
AN3247	Cluster_4
AN3246	Cluster_4
AN3245	Cluster_3
AN3244	Cluster_4
AN3243	Cluster_4
AN3242	Cluster_4
AN3241	Cluster_4
AN3240	Cluster_4
AN3239	Cluster_4
AN3238	Cluster_4
AN12184	Cluster_4
AN3237	Cluster_4
AN3236	Cluster_4
AN3235	Cluster_4
AN3234	Cluster_4
AN3233	Cluster_4
AN3232	Cluster_4
AN3231	Cluster_4
AN12183	Cluster_4
AN3230	Cluster_4
AN3229	Cluster_4
AN3228	Cluster_4
AN3227	Cluster_4
AN3226	Cluster_4
AN3225	Cluster_4
AN3224	Cluster_6
AN3223	Cluster_6
AN3222	Cluster_4
AN3221	Cluster_6
AN3220	Cluster_4
AN3219	Cluster_4
AN3218	Cluster_4
AN3217	Cluster_4
AN3216	Cluster_4
AN3215	Cluster_4
AN3214	Cluster_6
AN12457	Cluster_4
AN9524	Cluster_4
AN12378	Cluster_4
AN3213	Cluster_4
AN3212	Cluster_4
AN3211	Cluster_6
AN11378	Cluster_3
AN3210	Cluster_6
AN10386	Cluster_4
AN10385	Cluster_4
AN3209	Cluster_6
AN3208	Cluster_6
AN3207	Cluster_4
AN3206	Cluster_4
AN3205	Cluster_4
AN3204	Cluster_4
AN12377	Cluster_6
AN3203	Cluster_3
AN3201	Cluster_4
AN3200	Cluster_4
AN10383	Cluster_4
AN10384	Cluster_4
AN3199	Cluster_4
AN3198	Cluster_4
AN3197	Cluster_6
AN3196	Cluster_4
AN3195	Cluster_4
AN3194	Cluster_4
AN3193	Cluster_4
AN10379	Cluster_4
AN10381	Cluster_4
AN3191	Cluster_4
AN3190	Cluster_4
AN10380	Cluster_4
AN10378	Cluster_6
AN3188	Cluster_6
AN3187	Cluster_4
AN3186	Cluster_4
AN3185	Cluster_4
AN3184	Cluster_4
AN3183	Cluster_4
AN3182	Cluster_4
AN3181	Cluster_4
AN3180	Cluster_3
AN3179	Cluster_3
AN3178	Cluster_6
AN3177	Cluster_4
AN3176	Cluster_4
AN3175	Cluster_4
AN12329	Cluster_4
AN10382	Cluster_4
AN3174	Cluster_4
AN3173	Cluster_6
AN3172	Cluster_6
AN3171	Cluster_4
AN3170	Cluster_4
AN11709	Cluster_4
AN3169	Cluster_4
AN3168	Cluster_4
AN3167	Cluster_4
AN3166	Cluster_4
AN3165	Cluster_4
AN3164	Cluster_4
AN3163	Cluster_4
AN3162	Cluster_4
AN3161	Cluster_4
AN3160	Cluster_4
AN3159	Cluster_4
AN3158	Cluster_4
AN3157	Cluster_6
AN3156	Cluster_6
AN3155	Cluster_4
AN3154	Cluster_6
AN11377	Cluster_4
AN3153	Cluster_4
AN3152	Cluster_6
AN11708	Cluster_4
AN3151	Cluster_4
AN3150	Cluster_4
AN3149	Cluster_4
AN3148	Cluster_4
AN3147	Cluster_6
AN10357	Cluster_4
AN10367	Cluster_4
AN3145	Cluster_4
AN3144	Cluster_4
AN3143	Cluster_6
AN11376	Cluster_4
AN11375	Cluster_4
AN3142	Cluster_4
AN3141	Cluster_4
AN3140	Cluster_4
AN3139	Cluster_6
AN10366	Cluster_4
AN10356	Cluster_4
AN3137	Cluster_4
AN3136	Cluster_4
AN3134	Cluster_4
AN3135	Cluster_4
AN3133	Cluster_4
AN3132	Cluster_4
AN3131	Cluster_4
AN3130	Cluster_4
AN3129	Cluster_4
AN10355	Cluster_4
AN10377	Cluster_4
AN3127	Cluster_4
AN10365	Cluster_4
AN10354	Cluster_4
AN3125	Cluster_4
AN3124	Cluster_4
AN3123	Cluster_4
AN3122	Cluster_4
AN3121	Cluster_6
AN3120	Cluster_4
AN3119	Cluster_4
AN3118	Cluster_4
AN3117	Cluster_4
AN3116	Cluster_4
AN3115	Cluster_4
AN3114	Cluster_4
AN3113	Cluster_4
AN3112	Cluster_4
AN3111	Cluster_4
AN3110	Cluster_4
AN3108	Cluster_4
AN3107	Cluster_6
AN10353	Cluster_4
AN10375	Cluster_4
AN10376	Cluster_4
AN3105	Cluster_4
AN3104	Cluster_4
AN3103	Cluster_4
AN3102	Cluster_6
AN3101	Cluster_6
AN3100	Cluster_4
AN3099	Cluster_4
AN3098	Cluster_4
AN3097	Cluster_4
AN3096	Cluster_4
AN3095	Cluster_4
AN3094	Cluster_4
AN11707	Cluster_4
AN11706	Cluster_4
AN3092	Cluster_4
AN3091	Cluster_4
AN3090	Cluster_4
AN3089	Cluster_4
AN3088	Cluster_4
AN3087	Cluster_6
AN11705	Cluster_3
AN3086	Cluster_6
AN3085	Cluster_4
AN3084	Cluster_4
AN3083	Cluster_4
AN3082	Cluster_4
AN3081	Cluster_4
AN3080	Cluster_4
AN3079	Cluster_3
AN3078	Cluster_6
AN3077	Cluster_6
AN3076	Cluster_4
AN3075	Cluster_4
AN3074	Cluster_4
AN3073	Cluster_4
AN3072	Cluster_4
AN3071	Cluster_4
AN3070	Cluster_4
AN10352	Cluster_4
AN10364	Cluster_4
AN3068	Cluster_4
AN3067	Cluster_4
AN3066	Cluster_4
AN3065	Cluster_4
AN3064	Cluster_4
AN3063	Cluster_4
AN3062	Cluster_4
AN3061	Cluster_4
AN3060	Cluster_4
AN3059	Cluster_6
AN11704	Cluster_6
AN3058	Cluster_4
AN3057	Cluster_4
AN3056	Cluster_4
AN3055	Cluster_4
AN3054	Cluster_6
AN3053	Cluster_4
AN3052	Cluster_4
AN11703	Cluster_4
AN11702	Cluster_4
AN11701	Cluster_4
AN3050	Cluster_4
AN11700	Cluster_4
AN3049	Cluster_4
AN3048	Cluster_4
AN3047	Cluster_4
AN3046	Cluster_4
AN3045	Cluster_4
AN3044	Cluster_4
AN3043	Cluster_4
AN3042	Cluster_4
AN3041	Cluster_4
AN3040	Cluster_4
AN3039	Cluster_4
AN3038	Cluster_4
AN3037	Cluster_4
AN3036	Cluster_4
AN3035	Cluster_4
AN11699	Cluster_4
AN3034	Cluster_6
AN3033	Cluster_4
AN3032	Cluster_6
AN3031	Cluster_6
AN3030	Cluster_4
AN3029	Cluster_4
AN3028	Cluster_4
AN3027	Cluster_4
AN3026	Cluster_4
AN3025	Cluster_6
AN3024	Cluster_6
AN3023	Cluster_4
AN3022	Cluster_6
AN3021	Cluster_4
AN11698	Cluster_4
AN11697	Cluster_6
AN3019	Cluster_6
AN3018	Cluster_4
AN3017	Cluster_4
AN3016	Cluster_4
AN3015	Cluster_4
AN11696	Cluster_4
AN3014	Cluster_4
AN3013	Cluster_4
AN3012	Cluster_4
AN3011	Cluster_4
AN3010	Cluster_4
AN3009	Cluster_4
AN3008	Cluster_4
AN3007	Cluster_4
AN3006	Cluster_4
AN3005	Cluster_6
AN3004	Cluster_4
AN3003	Cluster_4
AN3002	Cluster_4
AN3001	Cluster_6
AN3000	Cluster_6
AN10369	Cluster_3
AN2999	Cluster_6
AN2998	Cluster_6
AN2997	Cluster_6
AN2996	Cluster_6
AN2995	Cluster_6
AN2994	Cluster_4
AN2993	Cluster_4
AN2992	Cluster_6
AN2991	Cluster_6
AN2990	Cluster_4
AN2989	Cluster_4
AN2988	Cluster_4
AN2987	Cluster_4
AN2986	Cluster_4
AN2985	Cluster_4
AN2984	Cluster_4
AN2983	Cluster_4
AN2982	Cluster_4
AN2981	Cluster_6
AN2980	Cluster_3
AN11695	Cluster_4
AN2979	Cluster_4
AN2978	Cluster_4
AN2977	Cluster_6
AN2976	Cluster_6
AN2975	Cluster_4
AN2974	Cluster_4
AN2973	Cluster_4
AN2972	Cluster_4
AN2971	Cluster_4
AN2970	Cluster_4
AN2969	Cluster_4
AN11694	Cluster_4
AN11693	Cluster_4
AN2968	Cluster_4
AN11692	Cluster_4
AN2967	Cluster_4
AN10363	Cluster_4
AN10351	Cluster_4
AN2965	Cluster_4
AN2964	Cluster_4
AN2963	Cluster_4
AN2962	Cluster_4
AN10370	Cluster_6
AN2961	Cluster_4
AN2960	Cluster_4
AN2959	Cluster_4
AN10371	Cluster_4
AN11374	Cluster_4
AN2958	Cluster_4
AN2957	Cluster_4
AN2956	Cluster_4
AN2955	Cluster_4
AN2954	Cluster_4
AN2953	Cluster_4
AN2952	Cluster_4
AN2951	Cluster_4
AN2950	Cluster_4
AN2949	Cluster_4
AN2948	Cluster_4
AN2947	Cluster_4
AN2946	Cluster_4
AN10350	Cluster_6
AN10360	Cluster_4
AN10361	Cluster_4
AN10362	Cluster_4
AN2944	Cluster_6
AN2943	Cluster_6
AN2942	Cluster_4
AN2941	Cluster_4
AN2940	Cluster_4
AN2939	Cluster_4
AN2938	Cluster_6
AN2937	Cluster_4
AN2936	Cluster_4
AN2935	Cluster_4
AN2934	Cluster_4
AN2933	Cluster_6
AN2932	Cluster_4
AN2931	Cluster_4
AN2930	Cluster_4
AN10374	Cluster_6
AN10349	Cluster_4
AN2928	Cluster_4
AN2927	Cluster_4
AN11691	Cluster_4
